FID;CODIGO REGION;REGION;CODIGO PROVINCIA;PROVINCIA;CODIGO COMUNA;NOMBRE COMUNA;DISTRITO;AREA;Shape__Area;Shape__Length;CODIGO LOCALIDAD;LOCALIDAD;CODIGO ENTIDAD;ENTIDAD;CODIGO CATEGORIA;CATEGORIA;Número total de personas;Total de Hombres;Total de Mujeres;Total de personas de 0 a 5 años;Total de personas de 6 a 14 años;Total de personas de 15 a 64 años;Total de personas de 65 y más años;Total personas migrantes que residen habitualmente en el territorio nacional;Total personas que se consideran pertenecientes a algún pueblo indígena u originario;Total de viviendas particulares;Total viviendas colectivas;Total viviendas ocupadas con moradores presentes;Total viviendas;Cantidad de hogares;Cantidad de viviendas tipo casa;Cantidad de viviendas tipo departamento en edificio;Cantidad de viviendas tipo vivienda tradicional indígena (ruka, pae pae u otras);Cantidad de viviendas tipo pieza en casa antigua o en conventillo;Cantidad de viviendas tipo mediagua, mejora, rancho o choza;Cantidad de viviendas tipo móvil (carpa, casa rodante o similar);Cantidad de viviendas tipo otro tipo de vivienda particular;Cantidad de viviendas con materialidad en paredes de Hormigón armado;Cantidad de viviendas con materialidad en paredes de albañilería: bloque de cemento, piedra o ladrillo;Cantidad de viviendas con materialidad en paredes de tabique forrado por ambas caras (madera o acero);Cantidad de viviendas con materialidad en paredes de tabique sin forro interior (madera u otro);Cantidad de viviendas con materialidad en paredes de adobe, barro, quincha, pirca u otro artesanal tradicional;Cantidad de viviendas con materialidad en paredes de materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;Cantidad de viviendas con materialidad de techo losa hormigón;Cantidad de viviendas con materialidad de techo planchas metálicas de zinc, cobre, etc. O fibrocemento (tipo pizarreño);Cantidad de viviendas con materialidad de techo fonolita o plancha de fieltro embreado;Cantidad de viviendas con materialidad de techo paja, coirón, totora o caña;Cantidad de viviendas con materialidad de techo materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo sin cubierta sólida de techo;Cantidad de viviendas con materialidad de piso parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera;Viviendas con materialidad de piso radier sin revestimiento;Viviendas con materialidad de piso baldosa de cemento;Viviendas con materialidad de piso capa de cemento sobre tierra;Viviendas con materialidad de piso tierra;Total viviendas con materialidad aceptable;Total viviendas con materialidad recuperable;Total viviendas con materialidad irrecuperable;Cantidad de viviendas con origen del agua por red pública;Cantidad de viviendas con origen del agua por pozo o noria;Cantidad de viviendas con origen del agua por camión aljibe;Cantidad de viviendas con origen del agua por río, vertiente, estero, canal, lago, etc.;x;y
26259;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;7;2;25252667.6679688;28636.6506962313;25;RUCARAQUI;73;RUCARAQUI;8;Parcela-Hijuela;98;49;49;Indeterminado;10;67;Indeterminado;0;37;47;0;35;47;35;46;0;0;0;1;0;0;0;1;29;5;0;0;0;0;33;2;0;0;0;29;2;3;0;1;24;10;1;0;29;5;1;;
26260;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;7;2;6490885.25390625;11636.6652112352;25;RUCARAQUI;74;RUCARAQUI BAJO;8;Parcela-Hijuela;11;6;5;0;Indeterminado;8;Indeterminado;0;0;6;0;4;6;4;6;0;0;0;0;0;0;0;0;3;1;0;0;1;0;3;0;0;0;0;4;0;0;0;0;3;1;0;0;2;1;0;;
26261;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;7;2;47630956.4882813;48478.0798024426;31;YENECO;84;YENECO;8;Parcela-Hijuela;79;Indeterminado;Indeterminado;Indeterminado;Indeterminado;58;10;0;47;34;0;27;34;27;34;0;0;0;0;0;0;1;0;19;7;0;0;1;0;26;0;0;0;0;24;0;2;1;0;18;9;0;2;20;4;1;;
26262;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;8;2;19336461.4921875;32680.8448447928;6;CURACO;12;CURACO;8;Parcela-Hijuela;58;31;27;Indeterminado;Indeterminado;30;Indeterminado;0;29;18;0;17;18;17;17;0;0;0;1;0;0;0;0;15;2;0;0;0;0;17;0;0;0;0;15;2;0;0;0;15;2;0;0;9;2;6;;
26263;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;8;2;3428650.95703125;10552.4580591612;6;CURACO;13;YALL;10;Comunidad Indígena;26;13;13;Indeterminado;Indeterminado;21;Indeterminado;0;16;13;0;12;13;12;13;0;0;0;0;0;0;0;0;11;1;0;0;2;0;10;0;0;0;0;11;0;1;0;0;10;2;0;1;5;4;2;;
26264;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;8;2;1064335.98828125;8121.13240258342;14;LAS QUINTAS;42;TRANCALCO;3;Aldea;322;163;159;31;57;209;25;0;128;121;0;98;121;100;107;0;0;0;14;0;0;3;0;78;11;0;6;2;0;96;0;0;0;0;89;1;7;1;0;72;20;6;59;21;2;16;;
26265;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;9;2;11703647.6484375;17732.664241768;11;ISLA MOCHA;29;LOS CHINOS;8;Parcela-Hijuela;27;14;13;0;4;14;9;0;Indeterminado;13;1;10;14;10;13;0;0;0;0;0;0;0;0;10;0;0;0;0;0;10;0;0;0;0;8;0;1;0;0;8;1;0;8;1;0;1;;
26266;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;9;2;4802487.921875;11305.539008175;11;ISLA MOCHA;30;LOS NATRES;8;Parcela-Hijuela;12;Indeterminado;Indeterminado;0;Indeterminado;Indeterminado;0;0;0;4;0;4;4;4;4;0;0;0;0;0;0;0;0;2;1;0;1;0;0;3;0;0;1;0;4;0;0;0;0;2;1;1;1;0;0;3;;
26267;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;9;2;3350022.84375;9336.22538655618;11;ISLA MOCHA;31;LOS PIURES;8;Parcela-Hijuela;28;14;14;4;Indeterminado;19;Indeterminado;0;6;16;0;12;16;12;16;0;0;0;0;0;0;0;0;11;1;0;0;0;0;12;0;0;0;0;12;0;0;0;0;11;1;0;12;0;0;0;;
26268;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;9;2;5824944.2578125;11390.9220445098;11;ISLA MOCHA;33;PUNTA BAJO NEGRO;8;Parcela-Hijuela;24;11;13;Indeterminado;Indeterminado;17;4;0;4;19;0;8;19;8;19;0;0;0;0;0;0;0;0;7;1;0;0;0;0;7;1;0;0;0;8;0;0;0;0;6;2;0;8;0;0;0;;
26269;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;9;2;4595868.42578125;9247.77904783328;11;ISLA MOCHA;34;PUNTA BERGANTÍN;8;Parcela-Hijuela;36;15;21;Indeterminado;Indeterminado;22;7;0;Indeterminado;23;0;16;23;16;22;0;0;0;1;0;0;0;0;4;1;0;11;0;0;6;0;0;10;0;16;0;0;0;0;4;1;11;14;0;0;1;;
26270;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;9;2;5652724.99609375;10012.1983170675;11;ISLA MOCHA;35;PUNTA CARRIZOS;8;Parcela-Hijuela;35;12;23;Indeterminado;7;22;Indeterminado;0;Indeterminado;20;1;11;21;11;20;0;0;0;0;0;0;0;0;6;1;0;4;1;0;5;0;0;5;0;11;0;0;0;0;6;0;5;11;0;0;0;;
26271;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;9;2;2375706.16015625;9165.19191398211;11;ISLA MOCHA;25;CALETA LA CALERA;8;Parcela-Hijuela;34;15;19;Indeterminado;Indeterminado;19;7;0;0;22;0;14;22;14;22;0;0;0;0;0;0;0;0;9;2;0;3;0;0;11;0;0;3;0;14;0;0;0;0;9;2;3;10;0;0;3;;
26272;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;9;2;4975339.9453125;10585.740478468;11;ISLA MOCHA;27;EL FARO;8;Parcela-Hijuela;25;11;14;0;Indeterminado;23;Indeterminado;0;Indeterminado;7;0;6;7;6;7;0;0;0;0;0;0;3;0;1;0;0;2;0;0;4;0;0;2;0;6;0;0;0;0;4;0;2;6;0;0;0;;
26273;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;9;2;4793755.79296875;9624.41694554277;11;ISLA MOCHA;28;LAS TORRECILLAS;8;Parcela-Hijuela;17;7;10;Indeterminado;Indeterminado;10;Indeterminado;0;0;12;0;6;12;6;12;0;0;0;0;0;0;0;0;5;1;0;0;0;0;6;0;0;0;0;6;0;0;0;0;5;1;0;0;0;0;6;;
26274;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;10;2;3724021.2578125;10376.1091102953;12;LA FORTUNA;38;LA FORTUNA;8;Parcela-Hijuela;13;6;7;Indeterminado;Indeterminado;5;Indeterminado;0;Indeterminado;6;0;4;6;4;6;0;0;0;0;0;0;0;0;3;1;0;0;0;0;4;0;0;0;0;3;0;1;0;0;3;1;0;0;0;4;0;;
26275;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;2;2;11276575.578125;22148.0179996143;18;MILLANECO;51;MILLANECO;8;Parcela-Hijuela;58;31;27;Indeterminado;Indeterminado;41;6;Indeterminado;10;22;1;20;23;20;21;0;0;0;1;0;0;0;1;17;2;0;0;4;0;16;0;0;0;0;18;0;2;0;0;18;2;0;6;0;14;0;;
26276;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;3;2;15528373.6328125;27437.8625868461;22;QUIAPO;64;QUIAPO;8;Parcela-Hijuela;36;20;16;Indeterminado;Indeterminado;24;7;0;9;20;0;14;20;14;20;0;0;0;0;0;0;0;1;12;0;0;1;0;0;14;0;0;0;0;13;0;0;1;0;12;1;1;0;5;9;0;;
26277;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;7;2;5168541.5625;14323.806425892;23;QUINAHUE;67;LA HUELLA;8;Parcela-Hijuela;11;5;6;Indeterminado;Indeterminado;8;Indeterminado;0;Indeterminado;4;0;4;4;4;4;0;0;0;0;0;0;0;0;3;1;0;0;1;0;3;0;0;0;0;4;0;0;0;0;3;1;0;1;3;0;0;;
26278;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;7;2;19674532.5195313;31528.4668096124;23;QUINAHUE;68;QUINAHUE;8;Parcela-Hijuela;20;10;10;Indeterminado;Indeterminado;13;Indeterminado;0;Indeterminado;13;0;8;13;8;13;0;0;0;0;0;0;4;0;4;0;0;0;0;1;7;0;0;0;0;7;1;0;0;0;7;1;0;0;4;3;1;;
26279;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;9;2;8650813.6171875;16587.6604132453;11;ISLA MOCHA;32;PÁJAROS BLANCOS;8;Parcela-Hijuela;25;14;11;Indeterminado;Indeterminado;12;8;0;Indeterminado;18;0;12;18;12;17;0;0;0;1;0;0;0;0;9;3;0;0;2;0;10;0;0;0;0;10;0;1;0;1;8;3;1;0;0;0;12;;
26280;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;9;2;7090688.62890625;11064.1277776023;11;ISLA MOCHA;36;PUNTA EL BRUJO;8;Parcela-Hijuela;10;Indeterminado;Indeterminado;0;0;Indeterminado;Indeterminado;0;Indeterminado;5;0;5;5;5;5;0;0;0;0;0;0;0;0;2;3;0;0;0;0;3;1;0;1;0;5;0;0;0;0;1;3;1;0;0;0;5;;
26281;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;2;2;778896.37890625;4415.71661588173;18;MILLANECO;49;BOCA LEBU NORTE;8;Parcela-Hijuela;32;16;16;Indeterminado;5;21;Indeterminado;Indeterminado;Indeterminado;12;0;10;12;10;12;0;0;0;0;0;0;0;1;8;1;0;0;4;0;6;0;0;0;0;9;0;1;0;0;8;2;0;1;9;0;0;;
26282;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;6;2;7504912.9453125;14532.2579405615;7;CURICÓ;15;GORGOLÉN;8;Parcela-Hijuela;36;20;16;Indeterminado;Indeterminado;23;8;0;10;16;0;15;16;15;15;0;0;0;1;0;0;0;0;13;2;0;0;0;0;15;0;0;0;0;15;0;0;0;0;13;2;0;9;0;0;6;;
26283;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;9;2;1960527.6953125;7912.57038746959;11;ISLA MOCHA;26;CALETA LA HACIENDA;6;Asentamiento Pesquero;133;68;65;6;19;89;19;0;20;70;2;60;72;60;69;0;0;0;0;0;1;0;3;45;3;0;9;0;0;54;0;0;6;0;60;0;0;0;0;46;2;12;60;0;0;0;;
26284;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;2;2;91008687.6289063;65678.6937806692;901;INDETERMINADA;901;INDETERMINADA;15;Indeterminada;49;29;20;Indeterminado;Indeterminado;39;7;0;24;79;0;20;79;20;38;0;0;0;41;0;0;0;0;9;9;0;2;1;0;19;0;0;0;0;14;0;2;0;4;6;9;5;0;6;1;13;;
26285;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;3;2;8463858.25;14851.1545916048;2;CHICHACO;901;INDETERMINADA;15;Indeterminada;16;10;6;Indeterminado;Indeterminado;11;Indeterminado;0;Indeterminado;5;0;5;5;5;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;5;0;0;0;0;5;0;0;0;1;2;2;;
26286;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;3;2;7831344.19921875;16621.196869591;22;QUIAPO;901;INDETERMINADA;15;Indeterminada;49;31;18;Indeterminado;6;28;Indeterminado;0;32;12;0;11;12;11;12;0;0;0;0;0;0;0;0;8;3;0;0;0;0;11;0;0;0;0;9;0;2;0;0;6;5;0;0;2;3;6;;
26287;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;3;2;19201395.7539063;24286.475133404;30;VILLARRICA;901;INDETERMINADA;15;Indeterminada;34;19;15;0;Indeterminado;27;Indeterminado;0;11;19;0;11;19;11;12;0;0;0;7;0;0;0;1;10;0;0;0;0;0;11;0;0;0;0;11;0;0;0;0;11;0;0;1;8;0;2;;
26288;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;5;2;39179913.328125;41885.821351961;901;INDETERMINADA;901;INDETERMINADA;15;Indeterminada;17;11;6;0;Indeterminado;9;Indeterminado;0;0;11;0;7;11;7;11;0;0;0;0;0;0;0;0;4;3;0;0;0;0;7;0;0;0;0;7;0;0;0;0;4;3;0;0;3;3;1;;
26289;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;6;2;26823638.9804688;37575.9782803723;901;INDETERMINADA;901;INDETERMINADA;15;Indeterminada;24;11;13;Indeterminado;Indeterminado;13;6;0;Indeterminado;15;0;8;15;8;15;0;0;0;0;0;0;0;0;8;0;0;0;0;0;8;0;0;0;0;7;0;1;0;0;7;1;0;1;6;0;1;;
26290;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;6;2;1991812.28125;7659.33502409153;20;PANGUILEMU;901;INDETERMINADA;15;Indeterminada;19;10;9;4;0;15;0;0;13;5;0;5;5;5;5;0;0;0;0;0;0;0;0;5;0;0;0;3;0;2;0;0;0;0;5;0;0;0;0;5;0;0;0;5;0;0;;
26291;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;7;2;17993769.375;31617.9783123571;1;CATRIBOLI;901;INDETERMINADA;15;Indeterminada;31;14;17;Indeterminado;Indeterminado;23;5;0;12;25;0;14;25;14;23;0;0;0;2;0;0;0;0;11;3;0;0;1;0;13;0;0;0;0;13;0;1;0;0;11;3;0;10;3;0;1;;
26292;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;7;2;13922596.3984375;27782.4022813061;19;MORGUILLA;901;INDETERMINADA;15;Indeterminada;59;33;26;Indeterminado;Indeterminado;37;5;0;43;30;0;23;30;23;21;0;0;1;8;0;0;1;0;16;3;0;3;1;0;19;0;0;1;2;17;1;2;1;0;12;5;4;0;3;19;1;;
26293;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;7;2;6474668.6640625;14760.128346827;20;PANGUILEMU;901;INDETERMINADA;15;Indeterminada;50;28;22;Indeterminado;7;36;Indeterminado;0;22;31;0;21;31;21;31;0;0;0;0;0;0;0;0;20;1;0;0;1;0;20;0;0;0;0;17;0;4;0;0;16;5;0;3;18;0;0;;
26294;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;8;2;33345394.0273438;51459.930100441;901;INDETERMINADA;901;INDETERMINADA;15;Indeterminada;19;10;9;0;Indeterminado;12;Indeterminado;0;Indeterminado;9;1;6;10;6;9;0;0;0;0;0;0;0;0;5;1;0;0;0;0;6;0;0;0;0;5;0;1;0;0;4;2;0;2;2;0;2;;
26295;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;8;2;7375233.515625;13594.8448173565;8;EL DIEZMO;901;INDETERMINADA;15;Indeterminada;7;Indeterminado;Indeterminado;0;0;Indeterminado;Indeterminado;0;Indeterminado;14;0;5;14;5;3;0;0;0;11;0;0;0;0;4;1;0;0;0;0;5;0;0;0;0;5;0;0;0;0;4;1;0;0;0;0;5;;
26296;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8201;LEBU;9;2;13921082.9726563;18567.295243622;11;ISLA MOCHA;901;INDETERMINADA;15;Indeterminada;13;6;7;0;Indeterminado;Indeterminado;7;0;Indeterminado;6;0;6;6;6;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;6;0;0;0;0;6;0;0;0;0;0;6;;
26297;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;2;2;1918925.15234375;5856.2403053004;5;CARAMPANGUE;20;EL PARAÍSO;7;Fundo-Estancia-Hacienda;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26298;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;2;2;2952485.265625;7893.58216282731;5;CARAMPANGUE;24;LOS GUAPES;8;Parcela-Hijuela;19;11;8;Indeterminado;Indeterminado;9;7;0;7;13;0;6;13;6;13;0;0;0;0;0;0;0;0;5;1;0;0;0;0;6;0;0;0;0;5;0;0;1;0;5;1;0;0;6;0;0;;
26299;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;2;2;1038237.5234375;5732.79160772613;5;CARAMPANGUE;19;CARAMPANGUE;7;Fundo-Estancia-Hacienda;16;9;7;Indeterminado;Indeterminado;10;0;0;0;5;0;5;5;5;5;0;0;0;0;0;0;0;0;4;1;0;0;0;0;5;0;0;0;0;3;0;2;0;0;3;2;0;3;0;0;2;;
26300;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;2;2;436660.64453125;3577.6512085735;14;HORCONES;64;LOS MAITENES;8;Parcela-Hijuela;54;27;27;Indeterminado;Indeterminado;36;9;0;Indeterminado;21;0;19;21;19;21;0;0;0;0;0;0;0;3;15;1;0;0;0;0;19;0;0;0;0;18;0;1;0;0;17;2;0;12;6;0;0;;
26301;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;2;2;6244175.0546875;12118.113885909;14;HORCONES;60;HORCONES;4;Caserío;357;173;184;20;45;225;67;0;35;149;0;123;149;124;147;0;0;0;1;0;1;3;3;84;28;1;4;7;0;116;0;0;0;0;113;0;6;4;0;84;35;4;104;15;1;2;;
26302;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;2;2;5763573.8359375;10037.304777903;14;HORCONES;61;HORCONES CANCHA;8;Parcela-Hijuela;39;18;21;Indeterminado;Indeterminado;25;7;0;Indeterminado;19;0;15;19;16;19;0;0;0;0;0;0;0;0;15;0;0;0;1;0;14;0;0;0;0;14;0;1;0;0;14;1;0;10;5;0;0;;
26303;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;2;2;4973642.5703125;10045.8554642865;14;HORCONES;62;HORCONES PLAYA;4;Caserío;91;44;47;5;11;65;10;0;8;34;0;31;34;31;32;0;0;1;1;0;0;0;3;20;6;0;0;0;0;30;0;0;0;0;26;0;3;1;0;21;8;0;22;6;0;1;;
26304;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;2;2;30606736.9101563;27981.1769033626;9;CHILLANCITO;39;LAS CORRIENTES;7;Fundo-Estancia-Hacienda;0;0;0;0;0;0;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26305;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;3;2;910313.9609375;7591.30313231528;26;PICHILO;109;PICHILO;3;Aldea;570;286;284;43;81;381;65;Indeterminado;39;204;0;183;204;185;189;0;0;0;5;0;10;2;4;147;29;0;0;12;0;170;0;0;0;0;171;0;12;0;0;144;37;0;5;2;0;175;;
26306;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;3;2;5689890.8984375;12841.469661125;31;RAMADILLAS;143;RELIKILLAY;10;Comunidad Indígena;41;23;18;Indeterminado;Indeterminado;28;7;0;15;19;0;16;19;16;18;0;0;0;1;0;0;0;0;14;2;0;0;1;0;15;0;0;0;0;15;0;0;1;0;13;3;0;0;1;13;2;;
26307;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;3;2;76173.4375;1157.05252378648;31;RAMADILLAS;137;LA LUNITA;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26308;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;3;2;1022765.16015625;5265.31502178454;31;RAMADILLAS;144;SAN FRANCISCO;7;Fundo-Estancia-Hacienda;11;6;5;0;Indeterminado;Indeterminado;0;0;0;6;0;5;6;5;6;0;0;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;5;0;0;0;0;5;0;0;4;1;0;0;;
26309;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;3;2;53621831.7109375;28476.9858702189;26;PICHILO;112;SECTOR LA FAJA;8;Parcela-Hijuela;20;11;9;0;Indeterminado;13;Indeterminado;Indeterminado;0;10;0;7;10;7;10;0;0;0;0;0;0;0;0;7;0;0;0;3;0;4;0;0;0;0;4;0;3;0;0;4;3;0;0;0;0;7;;
26310;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;4;2;1972437.90625;7259.6443690468;7;CERRO COLORADO;28;CAÍDA DE ARAUCO;8;Parcela-Hijuela;20;9;11;Indeterminado;5;11;Indeterminado;0;0;6;0;6;6;6;6;0;0;0;0;0;0;0;0;4;2;0;0;0;0;6;0;0;0;0;6;0;0;0;0;4;2;0;0;3;1;2;;
26311;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;4;2;12229118.890625;21963.3682420386;7;CERRO COLORADO;29;CERRO COLORADO;8;Parcela-Hijuela;73;40;33;Indeterminado;Indeterminado;43;25;0;7;36;0;26;36;26;32;0;0;0;4;0;0;1;1;18;6;0;0;1;0;24;0;0;0;0;20;0;6;0;0;15;10;0;0;6;18;2;;
26312;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;4;2;919624.421875;4700.69275053703;15;LA GUINGA;66;MARIHUEN;10;Comunidad Indígena;18;10;8;Indeterminado;Indeterminado;13;Indeterminado;0;15;5;0;5;5;5;4;0;0;0;1;0;0;0;0;4;0;0;1;0;0;4;0;0;1;0;5;0;0;0;0;4;0;1;5;0;0;0;;
26313;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;4;2;3198642.71875;8927.60294632578;3;ARAUCO;14;LOS LAURELES;8;Parcela-Hijuela;35;15;20;Indeterminado;Indeterminado;24;5;0;17;12;0;12;12;12;11;0;0;0;1;0;0;0;4;8;0;0;0;0;0;12;0;0;0;0;9;0;3;0;0;9;3;0;0;1;8;3;;
26314;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;5078191.90625;10313.4003286801;25;NINE;103;LOMA LARGA;8;Parcela-Hijuela;96;54;42;Indeterminado;16;59;Indeterminado;0;15;69;0;31;69;31;68;0;0;0;1;0;0;0;0;25;4;0;1;1;0;30;0;0;0;0;28;1;0;1;0;22;6;1;0;1;30;0;;
26315;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;22005093.2382813;22760.8194016063;25;NINE;105;NINE;8;Parcela-Hijuela;64;35;29;6;9;32;17;0;34;37;0;26;37;26;32;0;0;0;4;0;1;0;2;17;7;0;0;0;0;26;0;0;0;0;26;0;0;0;0;19;7;0;6;1;16;3;;
26316;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;5239860.90234375;12559.4490226404;25;NINE;99;ALBARRADA;7;Fundo-Estancia-Hacienda;15;8;7;0;Indeterminado;10;Indeterminado;0;Indeterminado;9;0;6;9;6;8;0;0;0;1;0;0;0;0;5;1;0;0;0;0;6;0;0;0;0;6;0;0;0;0;5;1;0;0;3;1;2;;
26317;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;4114941.9453125;7480.09731813784;25;NINE;106;NINE ALTO;7;Fundo-Estancia-Hacienda;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26318;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;2589949.74609375;6590.61892919702;25;NINE;102;LA ALBARRADA;8;Parcela-Hijuela;14;8;6;0;4;10;0;0;Indeterminado;10;0;7;10;7;5;0;0;0;5;0;0;0;0;6;1;0;0;0;0;7;0;0;0;0;6;0;0;0;1;6;0;1;0;1;6;0;;
26319;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;4188633.1953125;10637.6456748721;10;CURAQUILLA;40;CURAQUILLA;8;Parcela-Hijuela;56;30;26;Indeterminado;Indeterminado;35;9;0;4;57;1;23;58;23;55;0;0;0;2;0;0;0;1;16;6;0;0;2;0;21;0;0;0;0;23;0;0;0;0;17;6;0;2;7;13;1;;
26320;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;1791603.09765625;5746.73592511139;10;CURAQUILLA;43;CURAQUILLA PONIENTE;8;Parcela-Hijuela;30;15;15;Indeterminado;4;24;Indeterminado;0;Indeterminado;15;0;13;15;13;13;0;0;0;2;0;0;2;3;8;0;0;0;3;0;10;0;0;0;0;12;0;1;0;0;12;1;0;0;11;0;2;;
26321;8;REGIÓN DEL BIOBÍO;82;ARAUCO;8202;ARAUCO;5;2;2550958.05859375;9108.36843856016;10;CURAQUILLA;44;LA VALLICA;7;Fundo-Estancia-Hacienda;10;6;4;0;0;5;5;0;0;14;0;4;14;4;14;0;0;0;0;0;0;0;0;4;0;0;0;0;0;4;0;0;0;0;4;0;0;0;0;4;0;0;0;4;0;0;;
