FID;CODIGO REGION;REGION;CODIGO PROVINCIA;PROVINCIA;CODIGO COMUNA;NOMBRE COMUNA;DISTRITO;AREA;Shape__Area;Shape__Length;CODIGO LOCALIDAD;LOCALIDAD;CODIGO ENTIDAD;ENTIDAD;CODIGO CATEGORIA;CATEGORIA;Número total de personas;Total de Hombres;Total de Mujeres;Total de personas de 0 a 5 años;Total de personas de 6 a 14 años;Total de personas de 15 a 64 años;Total de personas de 65 y más años;Total personas migrantes que residen habitualmente en el territorio nacional;Total personas que se consideran pertenecientes a algún pueblo indígena u originario;Total de viviendas particulares;Total viviendas colectivas;Total viviendas ocupadas con moradores presentes;Total viviendas;Cantidad de hogares;Cantidad de viviendas tipo casa;Cantidad de viviendas tipo departamento en edificio;Cantidad de viviendas tipo vivienda tradicional indígena (ruka, pae pae u otras);Cantidad de viviendas tipo pieza en casa antigua o en conventillo;Cantidad de viviendas tipo mediagua, mejora, rancho o choza;Cantidad de viviendas tipo móvil (carpa, casa rodante o similar);Cantidad de viviendas tipo otro tipo de vivienda particular;Cantidad de viviendas con materialidad en paredes de Hormigón armado;Cantidad de viviendas con materialidad en paredes de albañilería: bloque de cemento, piedra o ladrillo;Cantidad de viviendas con materialidad en paredes de tabique forrado por ambas caras (madera o acero);Cantidad de viviendas con materialidad en paredes de tabique sin forro interior (madera u otro);Cantidad de viviendas con materialidad en paredes de adobe, barro, quincha, pirca u otro artesanal tradicional;Cantidad de viviendas con materialidad en paredes de materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;Cantidad de viviendas con materialidad de techo losa hormigón;Cantidad de viviendas con materialidad de techo planchas metálicas de zinc, cobre, etc. O fibrocemento (tipo pizarreño);Cantidad de viviendas con materialidad de techo fonolita o plancha de fieltro embreado;Cantidad de viviendas con materialidad de techo paja, coirón, totora o caña;Cantidad de viviendas con materialidad de techo materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo sin cubierta sólida de techo;Cantidad de viviendas con materialidad de piso parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera;Viviendas con materialidad de piso radier sin revestimiento;Viviendas con materialidad de piso baldosa de cemento;Viviendas con materialidad de piso capa de cemento sobre tierra;Viviendas con materialidad de piso tierra;Total viviendas con materialidad aceptable;Total viviendas con materialidad recuperable;Total viviendas con materialidad irrecuperable;Cantidad de viviendas con origen del agua por red pública;Cantidad de viviendas con origen del agua por pozo o noria;Cantidad de viviendas con origen del agua por camión aljibe;Cantidad de viviendas con origen del agua por río, vertiente, estero, canal, lago, etc.;x;y
26185;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;11;2;474970.453125;3020.73336828805;32;PUNTA DE PARRA;126;MIRAMAR;4;Caserío;104;50;54;Indeterminado;23;60;Indeterminado;0;18;50;0;33;50;33;50;0;0;0;0;0;0;5;1;24;2;0;0;17;0;15;1;0;0;0;25;0;8;0;0;22;10;0;32;0;0;0;;
26186;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;11;2;1844932.56640625;8547.57497634637;32;PUNTA DE PARRA;124;EL EDÉN;8;Parcela-Hijuela;13;6;7;Indeterminado;Indeterminado;9;Indeterminado;0;0;7;0;5;7;5;7;0;0;0;0;0;0;0;0;3;2;0;0;1;0;4;0;0;0;0;4;1;0;0;0;2;3;0;1;1;3;0;;
26187;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;11;2;3117718.99609375;11274.7236506644;32;PUNTA DE PARRA;125;LOMAS DE LA PARRA;7;Fundo-Estancia-Hacienda;11;7;4;Indeterminado;0;7;Indeterminado;0;Indeterminado;7;0;5;7;5;7;0;0;0;0;0;0;0;0;3;2;0;0;0;0;4;0;0;0;0;5;0;0;0;0;2;2;0;2;2;0;1;;
26188;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;11;2;5941328.2421875;13676.5276775061;40;SAN JOSÉ;175;SAN JOSÉ;8;Parcela-Hijuela;34;19;15;4;7;19;4;0;5;11;0;9;11;9;11;0;0;0;0;0;0;0;3;5;1;0;0;0;0;9;0;0;0;0;8;1;0;0;0;7;2;0;0;1;5;2;;
26189;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;11;2;2672279.28125;8074.08266981897;1;BELLAVISTA;1;LOS TRES PINOS;4;Caserío;22;12;10;Indeterminado;Indeterminado;18;0;0;5;22;0;14;22;14;13;0;0;0;9;0;0;0;0;11;3;0;0;0;0;14;0;0;0;0;13;1;0;0;0;10;4;0;0;0;0;14;;
26190;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;4;2;1738599.0390625;6021.42423086074;6;COLIUMO;31;VEGAS DE COLIUMO SUR;4;Caserío;94;50;44;6;13;62;13;0;7;49;0;34;49;35;46;0;0;1;2;0;0;1;4;26;3;0;0;5;0;29;0;0;0;0;29;0;4;0;0;26;7;0;31;1;0;1;;
26191;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;5;2;687346.39453125;4818.97180027486;25;MENQUE;106;MENQUE;3;Aldea;364;175;189;23;44;217;80;0;15;182;0;119;182;121;174;0;0;0;8;0;0;0;5;84;30;0;0;6;0;113;0;0;0;0;117;2;0;0;0;87;32;0;2;18;0;98;;
26192;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;4;2;426447.375;3632.43385974442;6;COLIUMO;20;ALTO COLIUMO SUR;8;Parcela-Hijuela;24;13;11;Indeterminado;Indeterminado;15;4;0;7;9;0;8;9;8;9;0;0;0;0;0;0;0;1;7;0;0;0;0;0;8;0;0;0;0;8;0;0;0;0;8;0;0;8;0;0;0;;
26193;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;468479.734375;4039.96867157026;34;RAFAEL;133;AGUA TENDIDA;4;Caserío;75;42;33;Indeterminado;Indeterminado;50;9;Indeterminado;Indeterminado;31;0;23;31;23;31;0;0;0;0;0;0;0;4;16;3;0;0;1;0;22;0;0;0;0;21;1;0;1;0;18;5;0;0;12;3;8;;
26194;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;2;2;1531180.609375;7258.76747936245;45;VEGUILLAS;186;CAMINO A VEGUILLAS;4;Caserío;49;26;23;Indeterminado;Indeterminado;36;5;0;0;29;0;21;29;21;28;0;0;0;1;0;0;2;2;13;4;0;0;0;0;20;0;0;1;0;18;1;0;1;1;15;4;2;1;2;9;9;;
26195;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;1;2;4957376.5703125;12494.3551251158;28;NACHUR;110;CHUPONAL;8;Parcela-Hijuela;77;40;37;Indeterminado;Indeterminado;60;7;0;Indeterminado;33;0;28;33;28;33;0;0;0;0;0;0;2;1;17;8;0;0;0;0;27;0;0;1;0;17;2;6;2;1;10;16;2;0;25;2;1;;
26196;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;4;2;2460380.95703125;7386.19467225813;22;LOS MORROS;89;ALTO COLIUMO NORTE;8;Parcela-Hijuela;56;32;24;Indeterminado;9;36;Indeterminado;0;Indeterminado;33;0;17;33;17;29;0;0;0;4;0;0;1;6;4;6;0;0;4;0;13;0;0;0;0;14;2;1;0;0;10;7;0;13;2;2;0;;
26197;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;4;2;735300.84765625;5315.79042869435;6;COLIUMO;29;VEGAS DE COLIUMO NORTE;4;Caserío;111;50;61;6;14;67;24;0;0;57;0;41;57;43;53;0;0;0;1;0;3;7;7;22;3;1;1;2;0;38;0;0;1;0;35;0;4;0;2;33;6;2;28;0;0;13;;
26198;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;4;2;325015.84375;3121.00490082482;6;COLIUMO;28;VEGAS DE COLIUMO;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
26199;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;182210.16796875;2083.40245826992;36;ROA;158;ROA;4;Caserío;27;15;12;0;Indeterminado;22;Indeterminado;0;0;15;0;10;15;10;14;0;0;0;1;0;0;1;0;4;3;1;1;4;0;6;0;0;0;0;9;0;0;1;0;5;4;1;0;1;0;9;;
26200;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;11797503.078125;16059.2285233201;39;SAN FRANCISCO;173;SAN FRANCISCO;8;Parcela-Hijuela;64;39;25;Indeterminado;Indeterminado;32;24;0;4;57;0;27;57;27;55;0;0;0;2;0;0;1;2;19;3;1;1;1;0;25;0;0;1;0;23;1;1;0;2;20;4;3;0;4;0;23;;
26201;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;2;2;25401896.7617188;30662.7806998194;901;INDETERMINADA;901;INDETERMINADA;15;Indeterminada;27;14;13;0;Indeterminado;19;Indeterminado;0;6;15;0;11;15;11;15;0;0;0;0;0;0;1;1;6;3;0;0;3;0;8;0;0;0;0;10;1;0;0;0;7;4;0;0;4;2;5;;
26202;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;4;2;4006539.03515625;15557.5090296999;6;COLIUMO;901;INDETERMINADA;15;Indeterminada;11;6;5;Indeterminado;0;7;Indeterminado;0;0;11;0;5;11;5;11;0;0;0;0;0;0;1;0;3;1;0;0;0;0;5;0;0;0;0;4;0;1;0;0;3;2;0;4;0;1;0;;
26203;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;4;2;1271537.7421875;12564.1225439938;22;LOS MORROS;901;INDETERMINADA;15;Indeterminada;30;Indeterminado;Indeterminado;0;6;17;7;0;4;84;0;10;84;10;75;0;0;0;5;0;4;0;0;7;3;0;0;2;0;8;0;0;0;0;9;0;1;0;0;6;4;0;4;5;0;1;;
26204;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;6;2;5337387.58984375;11774.2228675234;2;BURCA;901;INDETERMINADA;15;Indeterminada;15;10;5;0;Indeterminado;10;Indeterminado;0;0;8;0;4;8;4;7;0;0;0;1;0;0;0;0;3;1;0;0;0;0;4;0;0;0;0;4;0;0;0;0;3;1;0;0;0;3;1;;
26205;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;6;2;8821428.3828125;20143.8910495687;4;CHUPALLAR;901;INDETERMINADA;15;Indeterminada;39;18;21;Indeterminado;Indeterminado;26;7;0;11;17;0;8;17;8;17;0;0;0;0;0;0;0;0;4;4;0;0;0;0;6;0;0;1;1;7;0;0;1;0;4;2;2;0;1;0;7;;
26206;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;6;2;74556388.5351563;76395.0107248234;901;INDETERMINADA;901;INDETERMINADA;15;Indeterminada;47;29;18;Indeterminado;Indeterminado;23;22;0;Indeterminado;57;0;21;57;21;56;0;0;0;1;0;0;2;4;13;2;0;0;1;0;20;0;0;0;0;15;3;2;1;0;15;6;0;0;2;4;15;;
26207;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;4141810.43359375;9740.25282274578;3;CHILLANCITO;901;INDETERMINADA;15;Indeterminada;66;33;33;5;11;40;10;0;12;28;0;21;28;21;28;0;0;0;0;0;0;0;1;13;3;0;3;0;0;19;0;0;1;0;17;3;0;0;0;14;3;3;0;14;1;5;;
26208;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;6204263.8515625;13792.2220822086;28;NACHUR;901;INDETERMINADA;15;Indeterminada;93;46;47;4;15;60;14;Indeterminado;4;36;0;28;36;28;36;0;0;0;0;0;0;3;5;18;2;0;0;4;0;24;0;0;0;0;27;0;0;0;1;25;2;1;0;27;1;0;;
26209;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;9703757.30859375;16325.6896716148;30;PISSIS;901;INDETERMINADA;15;Indeterminada;104;56;48;10;9;64;21;0;4;49;0;36;49;36;44;0;0;1;4;0;0;0;0;28;4;1;2;1;0;34;0;0;1;0;33;1;1;1;0;27;6;2;2;14;14;6;;
26210;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;10048021.0625;28053.0118516426;34;RAFAEL;901;INDETERMINADA;15;Indeterminada;41;23;18;Indeterminado;Indeterminado;28;8;0;0;25;0;16;25;16;25;0;0;0;0;0;0;0;7;6;3;0;0;4;0;12;0;0;0;0;15;0;0;0;0;12;3;0;0;10;0;6;;
26211;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;9706942.9921875;20664.5405407209;35;RINCO;901;INDETERMINADA;15;Indeterminada;41;23;18;0;Indeterminado;26;Indeterminado;0;Indeterminado;77;0;19;77;19;77;0;0;0;0;0;0;0;1;17;1;0;0;0;0;19;0;0;0;0;15;2;1;1;0;14;5;0;0;15;0;4;;
26212;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;7;2;20791995.5859375;39927.3991842387;39;SAN FRANCISCO;901;INDETERMINADA;15;Indeterminada;19;8;11;0;0;Indeterminado;Indeterminado;0;0;20;0;9;20;9;20;0;0;0;0;0;0;0;0;9;0;0;0;0;0;9;0;0;0;0;7;1;1;0;0;7;2;0;0;3;0;6;;
26213;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;8;2;7301460.14453125;17849.757131867;7;CONUCO;901;INDETERMINADA;15;Indeterminada;12;Indeterminado;Indeterminado;Indeterminado;0;8;Indeterminado;0;0;5;0;4;5;4;5;0;0;0;0;0;0;0;0;2;0;1;1;0;0;2;1;0;1;0;4;0;0;0;0;2;0;2;0;0;0;4;;
26214;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;8;2;8351981.1640625;12796.4193837045;9;CULENCO;901;INDETERMINADA;15;Indeterminada;73;34;39;Indeterminado;14;47;Indeterminado;0;0;44;0;31;44;31;36;0;0;0;7;0;1;0;3;18;9;0;1;1;0;30;0;0;0;0;24;4;0;2;1;16;13;2;0;23;7;1;;
26215;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;8;2;24225372.3320313;27057.9468344806;20;LLOICURA;901;INDETERMINADA;15;Indeterminada;146;74;72;7;10;88;41;0;10;84;0;55;84;55;82;0;0;0;2;0;0;2;7;39;5;1;1;7;0;48;0;0;0;0;48;5;2;0;0;41;13;1;0;41;0;13;;
26216;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;8;2;13385759.515625;17883.8332289069;42;SANTA LUCÍA;901;INDETERMINADA;15;Indeterminada;15;9;6;Indeterminado;0;Indeterminado;0;0;Indeterminado;11;0;6;11;6;11;0;0;0;0;0;0;0;1;5;0;0;0;1;0;5;0;0;0;0;6;0;0;0;0;6;0;0;0;3;0;3;;
26217;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;561292.26953125;4682.57720351453;5;CIENAGUILLAS;901;INDETERMINADA;15;Indeterminada;14;8;6;Indeterminado;Indeterminado;9;Indeterminado;0;0;7;0;5;7;5;7;0;0;0;0;0;0;0;0;3;2;0;0;0;0;5;0;0;0;0;3;1;0;0;1;2;2;1;0;0;2;3;;
26218;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;2682868.64453125;9851.14992431328;10;CURACO;901;INDETERMINADA;15;Indeterminada;14;7;7;0;0;8;6;0;0;7;0;5;7;5;7;0;0;0;0;0;0;0;0;4;0;0;0;1;0;3;1;0;0;0;4;1;0;0;0;2;2;0;0;2;0;3;;
26219;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;2970249.28515625;13101.182754766;14;EL ESPINO;901;INDETERMINADA;15;Indeterminada;15;8;7;0;Indeterminado;12;Indeterminado;0;0;10;0;5;10;5;9;0;0;0;1;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;3;2;0;0;0;3;2;0;0;3;1;1;;
26220;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;15485422.6484375;17767.1009914112;36;ROA;901;INDETERMINADA;15;Indeterminada;80;40;40;Indeterminado;13;46;Indeterminado;0;Indeterminado;47;0;28;47;28;44;0;0;0;3;0;0;1;3;18;6;0;0;1;0;27;0;0;0;0;20;7;0;0;1;16;11;1;0;11;0;17;;
26221;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;9;2;12694317.5390625;17176.1958027213;37;SAN ANTONIO;901;INDETERMINADA;15;Indeterminada;53;30;23;Indeterminado;Indeterminado;31;16;Indeterminado;4;36;0;19;36;19;34;0;0;0;2;0;0;0;1;10;8;0;0;2;0;16;0;0;1;0;13;3;2;0;1;6;12;1;0;14;0;5;;
26222;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;19350247.1484375;32638.2868598226;8;CORONEY;901;INDETERMINADA;15;Indeterminada;11;Indeterminado;Indeterminado;0;0;Indeterminado;Indeterminado;0;0;15;0;8;15;8;13;0;0;0;0;0;2;0;0;6;2;0;0;1;0;7;0;0;0;0;7;1;0;0;0;5;3;0;0;4;0;4;;
26223;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;6690071.50390625;16542.8223585156;14;EL ESPINO;901;INDETERMINADA;15;Indeterminada;25;12;13;Indeterminado;0;Indeterminado;6;Indeterminado;5;13;0;10;13;10;13;0;0;0;0;0;0;0;1;5;1;0;3;1;0;8;0;0;1;0;7;0;1;1;1;5;1;4;0;4;1;5;;
26224;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;2904523.21484375;7144.47991869137;29;PEÑAMAR;901;INDETERMINADA;15;Indeterminada;19;9;10;Indeterminado;Indeterminado;14;0;0;Indeterminado;6;0;5;6;5;6;0;0;0;0;0;0;0;0;2;3;0;0;1;0;4;0;0;0;0;5;0;0;0;0;2;3;0;0;2;0;3;;
26225;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;4620796.07421875;11198.1747360858;38;SAN CARLITOS;901;INDETERMINADA;15;Indeterminada;40;20;20;Indeterminado;8;23;Indeterminado;0;Indeterminado;23;0;15;23;15;21;0;1;0;1;0;0;1;1;12;1;0;0;0;0;13;0;0;2;0;14;0;1;0;0;12;1;2;0;9;2;4;;
26226;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;10;2;12390773.7421875;23260.2895448971;41;SAN LUIS;901;INDETERMINADA;15;Indeterminada;24;12;12;Indeterminado;7;12;Indeterminado;0;0;10;0;7;10;7;10;0;0;0;0;0;0;0;1;6;0;0;0;0;0;7;0;0;0;0;5;2;0;0;0;5;2;0;0;7;0;0;;
26227;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8111;TOMÉ;11;2;5694290.1484375;19107.9527451591;32;PUNTA DE PARRA;901;INDETERMINADA;15;Indeterminada;16;7;9;Indeterminado;0;9;Indeterminado;0;Indeterminado;9;0;4;9;4;9;0;0;0;0;0;0;0;0;4;0;0;0;2;0;2;0;0;0;0;4;0;0;0;0;4;0;0;1;1;0;2;;
26228;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8112;HUALPÉN;1;2;3155590.6484375;9114.62903359565;1;CHOME;3;LAS ESCALERAS;7;Fundo-Estancia-Hacienda;31;13;18;Indeterminado;Indeterminado;23;Indeterminado;0;Indeterminado;11;0;10;11;10;11;0;0;0;0;0;0;0;0;9;0;0;1;5;0;5;0;0;0;0;10;0;0;0;0;9;0;1;0;2;4;4;;
26229;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8112;HUALPÉN;1;2;3199417.26953125;8427.42313645396;3;LENGA;12;LENGA;7;Fundo-Estancia-Hacienda;61;32;29;Indeterminado;Indeterminado;40;4;0;Indeterminado;16;0;16;16;16;15;0;0;0;1;0;0;0;0;12;4;0;0;1;0;15;0;0;0;0;12;0;0;3;0;9;6;0;15;0;0;1;;
26230;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8112;HUALPÉN;1;2;208272.53125;2252.640255467;3;LENGA;9;CALETA LENGA;3;Aldea;420;208;212;51;57;287;25;4;32;115;0;107;115;107;105;0;0;0;5;0;5;6;19;65;14;0;3;4;0;102;0;0;1;0;79;2;19;5;1;65;36;5;107;0;0;0;;
26231;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8112;HUALPÉN;1;2;3269594.015625;8140.40185077279;1;CHOME;2;CHOME;8;Parcela-Hijuela;32;18;14;Indeterminado;Indeterminado;19;6;Indeterminado;0;7;0;7;7;7;7;0;0;0;0;0;0;0;0;6;1;0;0;0;0;7;0;0;0;0;5;1;0;1;0;5;2;0;0;6;1;0;;
26232;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8112;HUALPÉN;1;2;7657959.73046875;17217.0133080029;2;HUALPÉN;5;HUALPÉN;7;Fundo-Estancia-Hacienda;31;17;14;Indeterminado;Indeterminado;25;Indeterminado;0;0;10;0;8;10;8;10;0;0;0;0;0;0;0;0;8;0;0;0;1;0;7;0;0;0;0;7;0;0;1;0;7;1;0;0;3;5;0;;
26233;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8112;HUALPÉN;1;2;2815646.99609375;12948.7064604479;1;CHOME;1;CALETA CHOME;6;Asentamiento Pesquero;87;46;41;Indeterminado;9;50;Indeterminado;Indeterminado;Indeterminado;37;0;34;37;34;34;0;0;0;3;0;0;0;0;30;4;0;0;3;0;31;0;0;0;0;34;0;0;0;0;30;4;0;32;1;0;1;;
26234;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8112;HUALPÉN;1;2;1028816.4765625;7184.19201879851;4;RAMUNTCHO;13;CALETA PERONÉ;6;Asentamiento Pesquero;55;28;27;Indeterminado;Indeterminado;36;Indeterminado;0;0;21;0;21;21;21;21;0;0;0;0;0;0;0;0;12;8;0;0;0;0;18;0;0;2;0;20;0;0;0;0;12;6;2;0;1;18;0;;
26235;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8112;HUALPÉN;1;2;12053226.9453125;24839.1484673523;2;HUALPÉN;901;INDETERMINADA;15;Indeterminada;29;18;11;Indeterminado;Indeterminado;19;Indeterminado;0;4;15;0;8;15;8;15;0;0;0;0;0;0;1;0;3;4;0;0;2;0;5;0;0;1;0;6;0;1;1;0;2;5;1;0;2;6;0;;
26236;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8112;HUALPÉN;1;2;7543279.36328125;13052.9891250056;3;LENGA;901;INDETERMINADA;15;Indeterminada;30;16;14;Indeterminado;Indeterminado;21;4;0;Indeterminado;11;0;10;11;10;11;0;0;0;0;0;0;0;0;9;1;0;0;6;0;4;0;0;0;0;9;0;0;1;0;8;2;0;3;0;5;2;;
26237;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8112;HUALPÉN;1;2;4299803.484375;15946.2268057608;4;RAMUNTCHO;901;INDETERMINADA;15;Indeterminada;12;6;6;Indeterminado;Indeterminado;6;Indeterminado;0;0;5;0;4;5;4;5;0;0;0;0;0;0;1;0;3;0;0;0;1;0;2;0;0;1;0;4;0;0;0;0;3;0;1;2;0;2;0;;
27699;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8106;LOTA;5;2;72485914.1523438;54359.3213533648;901;INDETERMINADA;901;INDETERMINADA;15;Indeterminada;31;13;18;Indeterminado;Indeterminado;17;8;0;6;15;0;10;15;10;15;0;0;0;0;0;0;0;1;7;2;0;0;0;0;10;0;0;0;0;7;0;3;0;0;5;5;0;1;3;0;6;;
27700;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8106;LOTA;6;2;1040601.82421875;4707.86692939807;1;CHIVILINGO;5;RINCONADA SUR;4;Caserío;19;10;9;Indeterminado;Indeterminado;9;4;0;Indeterminado;31;0;7;31;7;31;0;0;0;0;0;0;0;3;4;0;0;0;1;0;6;0;0;0;0;7;0;0;0;0;7;0;0;0;0;0;7;;
27701;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8106;LOTA;6;2;2726957.0078125;6448.66320973465;1;CHIVILINGO;6;SECTOR PLAYA;4;Caserío;30;15;15;Indeterminado;Indeterminado;19;8;0;Indeterminado;41;0;15;41;15;41;0;0;0;0;0;0;1;1;9;4;0;0;0;0;15;0;0;0;0;13;0;2;0;0;10;5;0;1;11;0;3;;
27702;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8106;LOTA;6;2;67806344.2734375;56096.4299047174;901;INDETERMINADA;901;INDETERMINADA;15;Indeterminada;28;14;14;Indeterminado;Indeterminado;22;Indeterminado;0;4;21;0;12;21;12;21;0;0;0;0;0;0;1;1;8;2;0;0;0;0;12;0;0;0;0;9;0;2;1;0;8;4;0;0;0;0;11;;
27879;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8108;SAN PEDRO DE LA PAZ;6;2;18265679.2148438;20718.2588886655;2;LOS PINARES;2;SANTA JUANA;4;Caserío;45;22;23;Indeterminado;Indeterminado;32;Indeterminado;0;Indeterminado;16;0;14;16;14;16;0;0;0;0;0;0;0;2;12;0;0;0;2;0;12;0;0;0;0;14;0;0;0;0;14;0;0;0;0;0;14;;
27880;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8108;SAN PEDRO DE LA PAZ;5;2;41953041.109375;31715.7838524348;1;LOMAS COLORADAS;1;LOS GUINDOS;8;Parcela-Hijuela;10;5;5;Indeterminado;Indeterminado;6;Indeterminado;0;4;7;0;5;7;5;7;0;0;0;0;0;0;0;1;3;1;0;0;0;0;5;0;0;0;0;3;0;1;1;0;3;2;0;0;1;0;4;;
27881;8;REGIÓN DEL BIOBÍO;81;CONCEPCIÓN;8108;SAN PEDRO DE LA PAZ;6;2;17371292.3085938;21674.7859011793;2;LOS PINARES;3;SANTA JUANA;9;Parcela de Agrado;69;24;45;Indeterminado;Indeterminado;52;Indeterminado;0;Indeterminado;21;1;18;22;18;20;0;0;0;0;0;1;3;6;9;0;0;0;9;0;9;0;0;0;0;16;1;1;0;0;16;2;0;6;3;0;9;;
