FID;CODIGO REGION;REGION;CODIGO PROVINCIA;PROVINCIA;CODIGO COMUNA;NOMBRE COMUNA;DISTRITO;AREA;Shape__Area;Shape__Length;CODIGO LOCALIDAD;LOCALIDAD;CODIGO ENTIDAD;ENTIDAD;CODIGO CATEGORIA;CATEGORIA;Número total de personas;Total de Hombres;Total de Mujeres;Total de personas de 0 a 5 años;Total de personas de 6 a 14 años;Total de personas de 15 a 64 años;Total de personas de 65 y más años;Total personas migrantes que residen habitualmente en el territorio nacional;Total personas que se consideran pertenecientes a algún pueblo indígena u originario;Total de viviendas particulares;Total viviendas colectivas;Total viviendas ocupadas con moradores presentes;Total viviendas;Cantidad de hogares;Cantidad de viviendas tipo casa;Cantidad de viviendas tipo departamento en edificio;Cantidad de viviendas tipo vivienda tradicional indígena (ruka, pae pae u otras);Cantidad de viviendas tipo pieza en casa antigua o en conventillo;Cantidad de viviendas tipo mediagua, mejora, rancho o choza;Cantidad de viviendas tipo móvil (carpa, casa rodante o similar);Cantidad de viviendas tipo otro tipo de vivienda particular;Cantidad de viviendas con materialidad en paredes de Hormigón armado;Cantidad de viviendas con materialidad en paredes de albañilería: bloque de cemento, piedra o ladrillo;Cantidad de viviendas con materialidad en paredes de tabique forrado por ambas caras (madera o acero);Cantidad de viviendas con materialidad en paredes de tabique sin forro interior (madera u otro);Cantidad de viviendas con materialidad en paredes de adobe, barro, quincha, pirca u otro artesanal tradicional;Cantidad de viviendas con materialidad en paredes de materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;Cantidad de viviendas con materialidad de techo losa hormigón;Cantidad de viviendas con materialidad de techo planchas metálicas de zinc, cobre, etc. O fibrocemento (tipo pizarreño);Cantidad de viviendas con materialidad de techo fonolita o plancha de fieltro embreado;Cantidad de viviendas con materialidad de techo paja, coirón, totora o caña;Cantidad de viviendas con materialidad de techo materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo sin cubierta sólida de techo;Cantidad de viviendas con materialidad de piso parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera;Viviendas con materialidad de piso radier sin revestimiento;Viviendas con materialidad de piso baldosa de cemento;Viviendas con materialidad de piso capa de cemento sobre tierra;Viviendas con materialidad de piso tierra;Total viviendas con materialidad aceptable;Total viviendas con materialidad recuperable;Total viviendas con materialidad irrecuperable;Cantidad de viviendas con origen del agua por red pública;Cantidad de viviendas con origen del agua por pozo o noria;Cantidad de viviendas con origen del agua por camión aljibe;Cantidad de viviendas con origen del agua por río, vertiente, estero, canal, lago, etc.;x;y
27579;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;4;2;3426261.3515625;12736.9620604976;70;RÍO CLARO;154;RÍO CLARO;3;Aldea;719;345;374;42;90;418;169;Indeterminado;35;482;1;283;483;283;469;0;0;0;12;0;1;15;73;133;51;4;6;33;0;234;1;0;13;0;235;13;24;9;0;173;92;16;271;8;1;2;;
27580;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;5;2;29957653.0976563;56153.205391208;901;INDETERMINADA;901;INDETERMINADA;15;Indeterminada;33;23;10;Indeterminado;Indeterminado;19;8;0;Indeterminado;32;0;13;32;13;24;0;0;0;6;0;2;1;1;6;4;0;0;0;0;12;0;0;0;0;7;1;1;1;2;4;6;2;0;7;1;4;;
27581;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;5;2;2305570.359375;5974.23169110839;29;HUINANCO;57;LOS MÁRTIRES;7;Fundo-Estancia-Hacienda;0;0;0;0;Indeterminado;Indeterminado;0;0;0;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
27582;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;5;2;3423581.625;9454.77338169055;29;HUINANCO;54;EL PERAL;8;Parcela-Hijuela;12;Indeterminado;Indeterminado;0;Indeterminado;7;Indeterminado;0;0;8;0;4;8;4;7;0;0;0;1;0;0;0;0;1;3;0;0;0;0;4;0;0;0;0;1;3;0;0;0;1;3;0;0;4;0;0;;
27583;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;5;2;2905195.15234375;6875.75504954737;1;BILBAO;1;BILBAO;7;Fundo-Estancia-Hacienda;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
27584;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;5;2;3612870.625;8110.42300611692;16;EL BOLDO;29;EL BOLDO;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;7;0;0;7;0;5;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
27585;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;5;2;9764202.11328125;14821.2224715569;21;EL MAITÉN;35;EL MAITÉN;8;Parcela-Hijuela;15;7;8;0;0;6;9;0;0;19;0;9;19;9;17;0;0;0;2;0;0;0;1;7;0;1;0;1;0;8;0;0;0;0;7;0;0;1;1;7;1;1;0;9;0;0;;
27586;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;5;2;1796247.21875;6010.78245890436;41;LOS DESPACHOS;82;EL ROSAL;8;Parcela-Hijuela;13;7;6;Indeterminado;Indeterminado;8;Indeterminado;0;Indeterminado;5;0;4;5;5;5;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;0;0;0;0;2;0;0;1;1;1;2;1;0;2;0;2;;
27587;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;5;2;437707.03125;2853.08564411846;82;TOMENTUCO;182;CERRO LAS PERDICES;8;Parcela-Hijuela;6;Indeterminado;Indeterminado;0;Indeterminado;0;Indeterminado;0;Indeterminado;6;0;4;6;4;6;0;0;0;0;0;0;0;0;3;1;0;0;0;0;4;0;0;0;0;3;0;0;1;0;2;2;0;0;4;0;0;;
27588;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;5;2;775029.78515625;5730.27769746787;67;RERE;146;RERE;3;Aldea;316;152;164;Indeterminado;Indeterminado;182;92;0;6;220;1;134;221;136;203;0;0;1;11;0;5;5;14;75;29;9;2;15;0;117;2;0;0;0;109;13;5;3;4;79;50;5;134;0;0;0;;
27589;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;6;2;13892425.5234375;18651.8492470713;14;CURACO;25;CURACO;8;Parcela-Hijuela;12;8;4;0;Indeterminado;6;Indeterminado;0;Indeterminado;5;0;5;5;5;5;0;0;0;0;0;0;0;2;2;1;0;0;1;0;4;0;0;0;0;4;0;0;1;0;3;2;0;0;4;0;1;;
27590;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;6;2;20891116.453125;21608.6940684428;42;LOS LIRIOS;84;LOS LIRIOS;8;Parcela-Hijuela;13;9;4;Indeterminado;Indeterminado;10;Indeterminado;0;0;7;0;5;7;5;6;0;0;0;1;0;0;1;1;3;0;0;0;0;0;5;0;0;0;0;4;1;0;0;0;4;1;0;0;2;1;2;;
27591;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;6;2;1083932.390625;5612.11053089261;50;NININCO;105;CANTARANA;8;Parcela-Hijuela;11;Indeterminado;Indeterminado;0;Indeterminado;Indeterminado;Indeterminado;0;0;5;0;4;5;4;5;0;0;0;0;0;0;0;1;1;1;1;0;2;0;2;0;0;0;0;2;1;0;0;1;1;2;1;0;4;0;0;;
27592;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;6;2;1978885.36328125;7611.90233637397;50;NININCO;106;EL ROSAL;8;Parcela-Hijuela;13;6;7;0;Indeterminado;Indeterminado;Indeterminado;0;0;5;0;5;5;5;5;0;0;0;0;0;0;0;0;1;4;0;0;2;0;3;0;0;0;0;3;1;0;0;1;0;4;1;0;4;0;1;;
27593;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;6;2;7718739.6015625;15877.4002565963;55;PALOMETÁN;122;PALOMETÁN;8;Parcela-Hijuela;7;Indeterminado;Indeterminado;Indeterminado;Indeterminado;Indeterminado;Indeterminado;0;0;5;0;4;5;4;4;0;0;0;1;0;0;2;0;2;0;0;0;0;0;4;0;0;0;0;4;0;0;0;0;4;0;0;0;4;0;0;;
27594;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;6;2;1191844.3203125;4992.25441638929;55;PALOMETÁN;121;PALO BOTADO;8;Parcela-Hijuela;27;13;14;Indeterminado;Indeterminado;20;Indeterminado;0;0;10;0;8;10;9;10;0;0;0;0;0;0;0;1;5;0;2;0;0;0;8;0;0;0;0;7;1;0;0;0;5;3;0;0;8;0;0;;
27595;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;6;2;2022449.06640625;6419.80983183728;61;POCA VISTA;132;POCA VISTA;8;Parcela-Hijuela;16;9;7;0;0;Indeterminado;Indeterminado;0;0;8;0;7;8;7;7;0;0;0;1;0;0;0;0;6;1;0;0;0;0;7;0;0;0;0;2;4;0;0;0;2;4;0;0;4;0;3;;
27596;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;6;2;21767054.6757813;19018.1025642145;62;POTRERILLOS;135;SAN MIGUEL;8;Parcela-Hijuela;34;19;15;Indeterminado;Indeterminado;Indeterminado;Indeterminado;0;Indeterminado;13;0;11;13;11;11;0;0;0;2;0;0;0;2;6;3;0;0;1;0;10;0;0;0;0;7;3;0;0;1;5;5;1;0;8;0;3;;
27597;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;6;2;10674986.5976563;15194.6027980293;71;SAN CARLOS;156;SAN CARLOS;7;Fundo-Estancia-Hacienda;7;Indeterminado;Indeterminado;0;0;Indeterminado;Indeterminado;0;0;6;0;4;6;4;5;0;0;0;1;0;0;0;1;2;1;0;0;0;0;4;0;0;0;0;3;1;0;0;0;2;2;0;0;3;0;1;;
27598;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;6;2;12145385.5234375;17954.6593170006;73;SAN JOSÉ DE PERALES;162;SAN JOSÉ DE PERALES;8;Parcela-Hijuela;24;13;11;Indeterminado;0;18;Indeterminado;0;0;8;0;8;8;8;8;0;0;0;0;0;0;0;1;4;2;1;0;1;0;7;0;0;0;0;7;0;0;0;1;5;2;1;0;8;0;0;;
27599;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;6;2;3484477.16015625;9674.43559681204;83;TRAIGUÉN;185;PERIGALLO;8;Parcela-Hijuela;16;7;9;Indeterminado;Indeterminado;10;6;Indeterminado;0;5;0;5;5;5;4;0;0;0;1;0;0;1;1;2;1;0;0;0;0;5;0;0;0;0;1;2;0;1;1;1;3;1;0;3;0;2;;
27600;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;6;2;3141755.66015625;8629.88708828299;83;TRAIGUÉN;187;QUINQUEGUA;8;Parcela-Hijuela;20;14;6;0;Indeterminado;13;Indeterminado;0;0;9;0;8;9;8;6;0;0;0;3;0;0;0;1;3;4;0;0;0;0;8;0;0;0;0;3;4;0;0;1;1;6;1;0;8;0;0;;
27601;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;7;2;3569837.44140625;10754.2833763481;45;LUCAY;90;EL GUAPE;8;Parcela-Hijuela;14;7;7;Indeterminado;Indeterminado;8;4;0;0;9;0;6;9;6;8;0;0;0;1;0;0;1;1;3;0;0;1;0;0;6;0;0;0;0;5;1;0;0;0;5;0;1;0;6;0;0;;
27602;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;7;2;2029711.12890625;6654.27801219512;45;LUCAY;91;EL HORNO;8;Parcela-Hijuela;23;13;10;Indeterminado;0;17;Indeterminado;0;0;11;0;9;11;9;10;0;0;0;1;0;0;0;1;7;0;1;0;1;0;8;0;0;0;0;9;0;0;0;0;8;1;0;0;8;1;0;;
27603;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;7;2;5096046.7421875;12051.5952926;45;LUCAY;95;RINCONADA DE LUCAY;8;Parcela-Hijuela;24;12;12;0;0;8;16;0;0;15;0;12;15;12;14;0;0;0;1;0;0;0;1;10;1;0;0;0;0;12;0;0;0;0;10;2;0;0;0;9;3;0;0;5;0;7;;
27604;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;7;2;1010349.96875;4211.48978010807;69;RINCONADA DEL VALIENTE;152;RINCONADA DEL VALIENTE;8;Parcela-Hijuela;10;6;4;Indeterminado;Indeterminado;5;5;0;Indeterminado;10;0;5;10;5;10;0;0;0;0;0;0;0;0;5;0;0;0;2;0;3;0;0;0;0;5;0;0;0;0;5;0;0;0;4;0;1;;
27605;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;7;2;1257546.83984375;5205.81973442051;69;RINCONADA DEL VALIENTE;153;SAN JOAQUÍN;8;Parcela-Hijuela;18;9;9;Indeterminado;Indeterminado;11;4;0;Indeterminado;14;0;6;14;6;14;0;0;0;0;0;0;0;0;4;2;0;0;1;0;5;0;0;0;0;5;0;1;0;0;3;3;0;0;6;0;0;;
27606;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;7;2;680907.91015625;3422.05208326656;76;SANTA CRUZ;168;RANQUILCO;8;Parcela-Hijuela;23;13;10;0;Indeterminado;13;Indeterminado;0;Indeterminado;7;0;7;7;7;7;0;0;0;0;0;0;0;0;5;1;1;0;0;0;7;0;0;0;0;5;1;0;0;1;4;2;1;0;6;0;1;;
27607;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;7;2;1197546.8984375;6191.10035086002;20;EL LITRE;34;EL LITRE;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;3;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
27608;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;8;2;14144775.6914063;17039.9003950655;4;BUEYELEMU;7;BUEYELEMU;8;Parcela-Hijuela;51;31;20;Indeterminado;Indeterminado;35;9;0;6;36;0;20;36;20;31;0;0;0;4;0;1;0;2;12;4;0;2;0;0;20;0;0;0;0;16;0;0;1;3;13;3;4;0;14;6;0;;
27609;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;8;2;7380295.6875;15439.0910087372;4;BUEYELEMU;8;PASO HONDO;8;Parcela-Hijuela;32;18;14;Indeterminado;Indeterminado;23;7;0;0;26;0;14;26;14;22;0;0;0;4;0;0;1;2;9;2;0;0;0;0;14;0;0;0;0;12;1;0;0;1;10;3;1;0;11;2;1;;
27610;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;8;2;4484733.40625;9447.02372880227;9;CERRO ALTO;16;EL AROMO;8;Parcela-Hijuela;11;5;6;Indeterminado;Indeterminado;7;Indeterminado;0;0;10;0;6;10;6;8;0;0;0;2;0;0;0;0;5;0;1;0;2;0;4;0;0;0;0;3;0;0;0;3;3;0;3;0;5;0;1;;
27611;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;8;2;7942513.56640625;13782.3935942652;11;CHOIHUE;22;ÑIPAS;8;Parcela-Hijuela;0;0;0;0;0;0;0;0;0;4;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
27612;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;8;2;11113783.640625;14508.7618082118;11;CHOIHUE;19;CHOIHUE ALTO;8;Parcela-Hijuela;40;21;19;Indeterminado;Indeterminado;25;7;0;Indeterminado;23;0;11;23;11;23;0;0;0;0;0;0;0;5;6;0;0;0;0;0;11;0;0;0;0;11;0;0;0;0;11;0;0;8;3;0;0;;
27613;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;8;2;2474029.56640625;7611.6327202541;11;CHOIHUE;21;CHOIHUE BAJO PONIENTE;8;Parcela-Hijuela;61;30;31;Indeterminado;Indeterminado;45;9;0;Indeterminado;34;0;22;34;22;32;0;0;0;1;1;0;1;2;15;4;0;0;0;0;22;0;0;0;0;19;0;1;2;0;15;7;0;0;21;1;0;;
27614;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;8;2;7459487.90625;15583.0416958893;13;COLLAHUÉN;24;COLLAHUÉN;8;Parcela-Hijuela;18;10;8;Indeterminado;0;13;Indeterminado;0;0;12;0;6;12;6;12;0;0;0;0;0;0;0;0;3;3;0;0;1;0;5;0;0;0;0;5;0;0;0;1;3;2;1;0;6;0;0;;
27615;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;8;2;822796.2890625;4140.45202507726;15;EL AJIAL;28;PULPERÍA NORTE;8;Parcela-Hijuela;0;0;0;0;Indeterminado;0;Indeterminado;0;Indeterminado;2;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
27616;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;8;2;1132137.95703125;4726.34056079324;68;REUNIÓN;151;SANTA CARLA;7;Fundo-Estancia-Hacienda;0;0;0;0;0;0;0;0;Indeterminado;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
27617;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;8;2;4147898.57421875;10024.489075877;81;TOMECO;176;CAJÓN TOMECO;8;Parcela-Hijuela;77;39;38;Indeterminado;6;52;Indeterminado;Indeterminado;Indeterminado;49;0;26;49;26;49;0;0;0;0;0;0;4;3;13;5;1;0;1;0;25;0;0;0;0;24;0;0;2;0;20;6;0;0;16;4;6;;
27618;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;8;2;836835.5234375;4880.12366633985;81;TOMECO;177;EL BOLDO;8;Parcela-Hijuela;19;8;11;Indeterminado;0;13;Indeterminado;Indeterminado;Indeterminado;11;0;7;11;7;11;0;0;0;0;0;0;0;2;4;1;0;0;0;0;7;0;0;0;0;4;0;2;0;1;3;3;1;0;5;2;0;;
27619;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;8;2;15605111.0703125;18858.7232632518;85;VEGA BLANCA;191;VEGA BLANCA;8;Parcela-Hijuela;48;28;20;4;4;25;15;0;0;32;0;16;32;16;29;0;0;0;3;0;0;0;0;11;4;1;0;2;0;14;0;0;0;0;12;3;0;0;1;9;6;1;0;12;3;1;;
27620;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;8;2;2960861.3125;9484.79620050472;78;SANTA JULIA;170;SANTA JULIA;8;Parcela-Hijuela;9;Indeterminado;Indeterminado;Indeterminado;0;Indeterminado;0;0;0;4;0;4;4;4;2;0;0;1;1;0;0;0;1;2;0;1;0;0;0;4;0;0;0;0;3;0;0;1;0;2;2;0;0;1;0;3;;
27621;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;9;2;2168158.49609375;7337.57272601831;28;HIGUERILLAS;52;HIGUERILLAS ORIENTE;8;Parcela-Hijuela;47;23;24;Indeterminado;Indeterminado;28;Indeterminado;0;6;37;0;13;37;13;37;0;0;0;0;0;0;3;2;8;0;0;0;3;0;10;0;0;0;0;13;0;0;0;0;13;0;0;0;13;0;0;;
27622;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;9;2;1376777.50390625;4645.06202423035;83;TRAIGUÉN;189;TRAIGUÉN;8;Parcela-Hijuela;0;0;0;Indeterminado;Indeterminado;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
27623;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;9;2;1055982.30078125;4609.14593677611;65;PULPERÍA;139;LA GRANJA;8;Parcela-Hijuela;18;10;8;0;Indeterminado;Indeterminado;Indeterminado;Indeterminado;Indeterminado;7;0;6;7;6;7;0;0;0;0;0;0;0;4;2;0;0;0;1;0;5;0;0;0;0;5;1;0;0;0;5;1;0;0;6;0;0;;
27624;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;9;2;1101126.88671875;5154.65005796432;65;PULPERÍA;140;LAS TOSCAS;8;Parcela-Hijuela;22;12;10;0;Indeterminado;15;Indeterminado;Indeterminado;Indeterminado;11;0;9;11;9;9;0;0;1;1;0;0;0;3;4;1;1;0;0;0;9;0;0;0;0;4;2;2;0;1;3;5;1;0;6;0;3;;
27625;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;9;2;9956253.3125;17994.8826187724;81;TOMECO;178;SANTA CRUZ DE TOMECO ORIENTE;8;Parcela-Hijuela;27;17;10;Indeterminado;Indeterminado;22;Indeterminado;Indeterminado;0;41;0;15;41;15;39;0;0;0;2;0;0;1;3;7;3;0;1;3;0;11;0;0;1;0;12;0;0;1;2;10;2;3;0;13;2;0;;
27626;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;9;2;22927366.265625;23136.4269209722;5;BUTATARO;9;BUTATARO;8;Parcela-Hijuela;21;11;10;Indeterminado;0;14;Indeterminado;0;0;21;0;8;21;8;18;0;0;0;3;0;0;0;1;6;1;0;0;0;0;8;0;0;0;0;5;2;0;0;1;4;3;1;0;6;2;0;;
27627;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;9;2;12650974.84375;26913.9042800939;49;NAHUELCURA;104;NAHUELCURA PONIENTE;8;Parcela-Hijuela;47;27;20;Indeterminado;Indeterminado;34;Indeterminado;0;0;24;0;19;24;19;19;0;0;0;5;0;0;2;5;4;6;1;1;3;0;16;0;0;0;0;13;2;2;0;2;10;6;3;0;19;0;0;;
27628;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;9;2;4287511.20703125;10229.6517891684;86;VEGA LARGA;192;VEGA LARGA;8;Parcela-Hijuela;46;28;18;Indeterminado;Indeterminado;24;16;0;Indeterminado;54;0;18;54;18;54;0;0;0;0;0;0;3;4;9;2;0;0;2;0;16;0;0;0;0;11;1;4;2;0;9;9;0;0;16;1;1;;
27629;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;1;2;6046634.3359375;12215.7253677638;901;INDETERMINADA;901;INDETERMINADA;15;Indeterminada;46;24;22;Indeterminado;Indeterminado;33;7;0;0;18;0;14;18;14;17;0;0;0;0;0;1;4;2;6;2;0;0;3;0;11;0;0;0;0;13;1;0;0;0;11;3;0;1;13;0;0;;
27630;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;1;2;7700980.29296875;19468.8487481917;34;LAS NIEVES;901;INDETERMINADA;15;Indeterminada;146;76;70;6;Indeterminado;97;Indeterminado;0;Indeterminado;73;0;50;73;51;70;0;0;0;3;0;0;1;19;28;2;0;0;3;0;47;0;0;0;0;28;9;7;5;1;28;21;1;12;33;5;0;;
27631;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;1;2;13503478.3320313;31338.483878424;72;SAN CRISTÓBAL;901;INDETERMINADA;15;Indeterminada;22;11;11;Indeterminado;Indeterminado;13;Indeterminado;0;0;9;0;6;9;6;9;0;0;0;0;0;0;1;2;3;0;0;0;3;0;3;0;0;0;0;5;0;0;1;0;5;1;0;0;6;0;0;;
27632;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;2;2;5027376.3984375;21893.6675397168;25;ESTACIÓN YUMBEL;901;INDETERMINADA;15;Indeterminada;41;17;24;Indeterminado;8;28;Indeterminado;0;0;22;0;13;22;13;13;0;0;0;9;0;0;0;4;2;4;0;3;0;0;13;0;0;0;0;13;0;0;0;0;6;4;3;0;13;0;0;;
27633;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;2;2;19537372.2460938;26366.8575260077;39;LOS CIPRESES;901;INDETERMINADA;15;Indeterminada;35;20;15;Indeterminado;Indeterminado;24;7;Indeterminado;0;20;0;14;20;14;20;0;0;0;0;0;0;1;1;11;1;0;0;1;0;13;0;0;0;0;8;2;4;0;0;7;7;0;0;14;0;0;;
27634;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;2;2;1643020.2109375;8116.39949070618;54;PALLAUQUÉN;901;INDETERMINADA;15;Indeterminada;22;12;10;Indeterminado;Indeterminado;14;4;0;Indeterminado;10;0;8;10;8;9;0;0;0;1;0;0;0;1;5;1;1;0;3;0;5;0;0;0;0;7;0;0;0;1;6;1;1;0;8;0;0;;
27635;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;2;2;12575761.6132813;19661.4904229686;59;PEÑA BLANCA;901;INDETERMINADA;15;Indeterminada;10;5;5;Indeterminado;Indeterminado;6;Indeterminado;0;0;6;0;4;6;4;6;0;0;0;0;0;0;1;0;1;1;1;0;0;0;4;0;0;0;0;3;0;1;0;0;2;2;0;0;4;0;0;;
27636;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;3;2;23393542.8476563;31781.2253006509;30;LA AGUADA;901;INDETERMINADA;15;Indeterminada;119;55;64;11;12;79;17;Indeterminado;7;59;0;37;59;37;57;0;0;0;2;0;0;2;5;24;4;0;0;5;1;31;0;0;0;0;31;0;5;0;0;26;9;0;15;21;0;0;;
27637;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;3;2;34820801.0703125;35497.7757538774;80;TARPELLANCA;901;INDETERMINADA;15;Indeterminada;11;7;4;Indeterminado;Indeterminado;6;Indeterminado;Indeterminado;0;7;0;4;7;4;7;0;0;0;0;0;0;0;2;2;0;0;0;4;0;0;0;0;0;0;3;0;1;0;0;3;1;0;0;4;0;0;;
27638;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;4;2;5893999.00390625;10933.648368298;24;EL ROSAL;901;INDETERMINADA;15;Indeterminada;14;Indeterminado;Indeterminado;Indeterminado;Indeterminado;8;Indeterminado;0;0;5;0;4;5;4;5;0;0;0;0;0;0;0;4;0;0;0;0;1;0;3;0;0;0;0;3;1;0;0;0;3;1;0;0;2;2;0;;
27639;8;REGIÓN DEL BIOBÍO;83;BIOBÍO;8313;YUMBEL;4;2;22856097.6992188;37957.5214395398;72;SAN CRISTÓBAL;901;INDETERMINADA;15;Indeterminada;75;Indeterminado;Indeterminado;Indeterminado;Indeterminado;49;20;0;6;47;0;36;47;36;43;0;0;0;4;0;0;0;10;15;11;0;0;2;0;34;0;0;0;0;31;0;5;0;0;22;14;0;1;32;3;0;;
